order-line,Assembly Line,Scheduled Ship Date,Orig Sched Date,Status,Sales Category,Rework,Order,Sched Date Priority,Issue Reason,Issue Resolved,Contains Tag,Line,Rel,Open Qty,Total Sections,Product Code,Final Assembly,Open Value,Open Discount Value,Comment,Sales Rep Code,PM,Operations Meeting Comments,Production Comment,Fixture Type,Pick Status,MachineShop Delivered,Wiring Delivered,Production Issue,NT,Material Check,Missing Materials,Schedule Date,Status2,Production Schedule,Unit Price,Unit Time,Section Completed,Remaining Section,Remaining value,Remaining Time,Issue,Rep. Count,Year,Month,Date,Order Count,Complete/Partial,Saw,BA ,weld,lens
75103-15,4,2/6/2019,1/14/2019,Machine Shop Finished,Regular,FALSE,75103,Priority,,FALSE,,15,1,1,1,TWRLED-SL 90/10-1250-80-35-SO-8-W-120-DP-1-CTS(36),8,960,0,"RELEASE 2 - TYPE B4, B6, B8, M4, M6, M8 - SHIP WHEN READY",HiTec QC,Sacha Lempka,,,M8-NIV6,,1/28/2019 0:00,2/5/2019 0:00,FALSE,FALSE,OK,,,Machine Shop Finished -Ready,,960,8,0,1,960,8,,0,2019,2,6,1,Complete,TRUE,TRUE,,Done
78686-1,12,1/31/2019,1/31/2019,Packaging Finished,Regular,FALSE,78686,Priority,Others,FALSE,SHIPMENT,1,1,1,1,SCD-300-90-35-FL-8-W-120-DP-1-CA(36)-C(4.5 CANOPIES),7,600,0,PICK UP ORDERPACAKAGE INDIVIDUALLY PLEASE,HiTec QC,Sacha Lempka,,,B8,Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,,,Packaging Finished,,600,7,0,1,600,7,Others,1,2019,1,31,1,Complete,#N/A,#N/A,#N/A,#N/A
78686-2,12,1/31/2019,1/31/2019,Packaging Finished,Regular,FALSE,78686,Priority,,FALSE,,2,1,1,1,SCD-300-90-35-FL-8-W-120-DP-1-CT9(36),7,600,0,PICK UP ORDERPACAKAGE INDIVIDUALLY PLEASE,HiTec QC,Sacha Lempka,,,B8A,Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,,,Packaging Finished,,600,7,0,1,600,7,,0,2019,1,31,1,Complete,#N/A,#N/A,#N/A,#N/A
79431-1,10,2/12/2019,2/12/2019,Scheduled/Released,Quick Ship+,FALSE,79431,High Priority,,FALSE,,1,1,75,75,AULED-22-4400-80-35-SO-W-277-DP-1-TG9,180,14794.5,0,,Lightin1,Rajithan Sivapatharajahon,,,A,,,,FALSE,FALSE,NO,Material,,Scheduled/Released,,197.26,2.4,0,75,14794.5,180,,1,2019,2,12,1,Complete,FALSE,FALSE,,
77175-17,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,Others,TRUE,sub assembly,17,1,45,45,B3RLED-SL-1000-80-35-FL-4-W-UNV-DP-1-TB9,130.5,13500,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A-14TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,300,2.9,0,45,13500,130.5,,1,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-18,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,Others,TRUE,sub assembly,18,1,12,12,B3RLED-SL-1000-80-35-FL-6-W-UNV-DP-1-TB9,58.8,5400,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A1-14TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,450,4.9,0,12,5400,58.8,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-19,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,19,1,4,4,WWR-SL-400-80-35-8-W-UNV-DP-1-DF,21.2,2560,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A2-14TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,640,5.3,0,4,2560,21.2,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-20,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,20,1,2,2,WWR-SL-400-80-35-4-W-UNV-DP-1-DF,5.8,640,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A3-DF-14TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,320,2.9,0,2,640,5.8,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-21,18,2/4/2019,,Machine Shop Started,Regular,FALSE,77175,Regular,,FALSE,,21,1,1,3,SCSAC-AC(16)-D60-HX-D-CC-80-30-28-W-UNV-1-SC,87,1616,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A4-14TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,538.6666667,29,0,3,1616,87,,1,2019,2,4,2,Partial,TRUE,FALSE,,
77175-22,18,2/4/2019,,Machine Shop Started,Regular,FALSE,77175,Regular,,FALSE,,22,1,2,4,SCSAC-AC(8)-D60-HX-D-CC-80-30-18-W-UNV-1-SC,98,1712,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A4A-14TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,428,24.5,0,4,1712,98,,0,2019,2,4,2,Partial,TRUE,FALSE,,
77175-23,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,23,1,3,3,BMRLED-1000-80-35-1.25P-12-W-UNV-DP-1-DF,25.5,2700,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,MS:2/5 - Ship: Kaushik to advise??  Edited on 2/5/2019 ,,A9-DWF-14TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,900,8.5,0,3,2700,25.5,,0,2019,2,4,2,Partial,TRUE,FALSE,,Done
77175-24,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,24,1,18,18,SCS-500-80-35-0.5P-4-BLK-UNV-DP-1-SC-FW(6),72,4950,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,P4-14TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,275,4,0,18,4950,72,,0,2019,2,4,2,Partial,TRUE,FALSE,,Done
77175-25,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,25,1,8,8,SP18376A(1)-STD-DSO(7)-400-80-35-BLK-UNV-MD-1-CA(36)-RC,58.4,4040,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,P8-14TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,505,7.3,0,8,4040,58.4,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-26,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,26,1,4,8,SCS-750-80-35-0.5P-16-BLK-UNV-DP-1-SC-FW(6),50.4,4220,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,P16A-14TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,527.5,6.3,0,8,4220,50.4,,0,2019,2,4,2,Partial,TRUE,FALSE,,Done
77175-27,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,Others,TRUE,sub assembly,27,1,49,49,B3RLED-SL-1000-80-35-FL-4-W-UNV-DP-1-TB9,142.1,14700,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A-15TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,300,2.9,0,49,14700,142.1,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-28,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,28,1,18,18,B3RLED-SL-1000-80-35-FL-6-W-UNV-DP-1-TB9,88.2,8100,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A1-15TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,450,4.9,0,18,8100,88.2,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-29,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,29,1,5,5,WWR-SL-400-80-35-8-W-UNV-DP-1-DF,26.5,3200,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A2-15TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,640,5.3,0,5,3200,26.5,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-30,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,30,1,3,3,WWR-SL-400-80-35-4-W-UNV-DP-1-DF,8.7,960,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A3-DF-15TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,320,2.9,0,3,960,8.7,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-31,18,2/4/2019,,Machine Shop Started,Regular,FALSE,77175,Regular,,FALSE,,31,1,1,3,SCSAC-AC(16)-D60-HX-D-CC-80-30-28-W-UNV-1-SC,87,1616,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A4-15TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,538.6666667,29,0,3,1616,87,,0,2019,2,4,2,Partial,TRUE,FALSE,,
77175-32,18,2/4/2019,,Machine Shop Started,Regular,FALSE,77175,Regular,,FALSE,,32,1,1,2,SCSAC-AC(8)-D60-HX-D-CC-80-30-18-W-UNV-1-SC,49,856,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A4A-15TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,428,24.5,0,2,856,49,,0,2019,2,4,2,Partial,TRUE,FALSE,,
77175-33,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,33,1,18,18,SCS-500-80-35-0.5P-4-BLK-UNV-DP-1-SC-FW(6),72,4950,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,P4-15TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,275,4,0,18,4950,72,,0,2019,2,4,2,Partial,TRUE,FALSE,,Done
77175-34,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,Others,TRUE,sub assembly,34,1,4,4,SP18376A(1)-STD-DSO(7)-400-80-35-BLK-UNV-MD-1-CA(36)-RC,29.2,2020,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,P8-15TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,505,7.3,0,4,2020,29.2,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-143,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,143,1,8,8,WWR-SL-400-80-35-4-W-UNV-DP-1-TB9,24,2560,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A3-GRID-14TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,320,3,0,8,2560,24,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-144,18,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,144,1,10,10,WWR-SL-400-80-35-4-W-UNV-DP-1-TB9,30,3200,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A3-GRID-15TH,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,320,3,0,10,3200,30,,0,2019,2,4,2,Partial,TRUE,TRUE,,Done
77175-145,15,2/4/2019,,Machine Shop Finished,Regular,FALSE,77175,Regular,,FALSE,,145,1,2,2,BMRLED-1000-80-35-1.25P-12-W-UNV-DP-1-DF,17,1800,0,Floors 14-15 Ship Feb 4thFloors 16-17 February 8thFloors 18-19 February 14thFloor 20 February 20th,BODWELL,Jessica Kennedy,,,A9-DWF-15TH,Picked - Complete,,2/1/2019 0:00,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,900,8.5,0,2,1800,17,,0,2019,2,4,2,Partial,TRUE,FALSE,,Done
77180-1,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,1,1,6,6,SCR-300-80-35-FL-4'-W-UNV-DP-1-DF,18.36,1440,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,D-4',,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,240,3.06,0,6,1440,18.36,,1,2019,2,12,1,Complete,TRUE,TRUE,,
77180-2,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,2,1,6,6,SCR-300-80-35-FL-8'-W-UNV-DP-1-DF,32.7,2880,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,D-8',,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,480,5.45,0,6,2880,32.7,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-3,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,3,1,2,2,SCR-300-80-35-FL-8'-W-UNV-DP-1-DF-B1(BSL310LP),18.52,960,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,D-8' (1)EM,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,480,9.26,0,2,960,18.52,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-4,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,4,1,4,8,SCR-300-80-35-FL-16'-W-UNV-DP-1-DF,46.2,3840,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,D-16',,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,480,5.775,0,8,3840,46.2,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-5,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,5,1,4,12,SCR-300-80-35-FL-28'-W-UNV-DP-1-DF-B2(BSL310LP),110.04,6720,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,D-28' (2)EM,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,560,9.17,0,12,6720,110.04,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-6,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,Shortage,FALSE,,6,1,4,4,SCR-300-80-35-FL-4'-C(BLK)-UNV-DP-1-DF,12.24,960,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,F-4',,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,240,3.06,0,4,960,12.24,Shortage,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-7,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,7,1,5,5,SCR-300-80-35-FL-8'-C(BLK)-UNV-DP-1-DF,27.25,2400,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,F-8',,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,480,5.45,0,5,2400,27.25,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-8,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,8,1,5,5,SCR-300-80-35-FL-8'-C(BLK)-UNV-DP-1-DF-B1(BSL310LP),46.3,2400,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,F-8' EM,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,480,9.26,0,5,2400,46.3,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-9,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,9,1,9,9,SCR-300-80-40-FL-4'-W-UNV-DP-1-DF,27.54,2160,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,SC-4',,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,240,3.06,0,9,2160,27.54,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-10,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,10,1,2,2,SCR-300-80-40-FL-4'-W-UNV-DP-1-DF-B1(BSL310LP),13.76,480,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,SC-4' (1)EM,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,240,6.88,0,2,480,13.76,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-11,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,11,1,3,3,SCR-300-80-40-FL-8'-W-UNV-DP-1-DF,16.35,1440,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,SC-8',,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,480,5.45,0,3,1440,16.35,,0,2019,2,12,1,Complete,TRUE,TRUE,,
77180-12,7,2/12/2019,1/23/2019,Machine Shop Started,Regular,FALSE,77180,Regular,,FALSE,,12,1,3,3,SCR-300-80-40-FL-8'-W-UNV-DP-1-DF-B1(BSL310LP),27.78,1440,0,"DO NOT SHIP BEFORE FEBRUARY 12, 2019NO UPS GROUND/FEDEX GROUND TO SITE",RCLURIE2,Sacha Lempka,,,SC-8' (1)EM,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,480,9.26,0,3,1440,27.78,,0,2019,2,12,1,Complete,TRUE,TRUE,,
78515-1,12,2/7/2019,2/7/2019,Given to Shipping,Regular,FALSE,78515,Regular,,FALSE,,1,1,5,5,BSLED-400-80-30-SO-6-AP-120-DP-1-S,35,2335,0,,RCLURIE2,Sacha Lempka,,,A,,,2/4/2019 0:00,FALSE,FALSE,NO,,,Given to Shipping,,467,7,5,0,0,0,,1,2019,2,7,1,Complete,TRUE,TRUE,,Done
78506-1,7,2/8/2019,2/15/2019,Machine Shop Started,Regular,FALSE,78506,High Priority,,FALSE,,1,1,6,6,STLDI-I-500-DSO-400-8'-80-35-W-UNV-DP-1-CTS(60)-RC,48,5400,0,"MUST MUST SHIP FEB 8TH,  NO BUFFER",ALA,Zahra Vatani,,,A1-8',Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Started,,900,8,0,6,5400,48,,1,2019,2,8,1,Complete,FALSE,FALSE,,
78506-2,7,2/8/2019,2/15/2019,Machine Shop Started,Regular,FALSE,78506,High Priority,Missing parts in BOM,TRUE,Driver,2,1,3,3,STLDI-I-500-DSO-400-4'-80-35-W-UNV-DP-1-CTS(36)-RC,15,1440,0,"MUST MUST SHIP FEB 8TH,  NO BUFFER",ALA,Zahra Vatani,,,A2-4',Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Started,,480,5,0,3,1440,15,,0,2019,2,8,1,Complete,FALSE,FALSE,,
78506-3,7,2/8/2019,2/15/2019,Machine Shop Started,Regular,FALSE,78506,High Priority,,FALSE,,3,1,2,8,STFC-NO-DSO(8-400)-80-35-AL(4)-W-UNV-MD-1-CA(76)-RC-C(SWIVEL GRIP LOCK),38,2480,0,"MUST MUST SHIP FEB 8TH,  NO BUFFER",ALA,Zahra Vatani,,,C,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,310,4.75,0,8,2480,38,,0,2019,2,8,1,Complete,FALSE,FALSE,,
78506-4,7,2/8/2019,2/15/2019,Machine Shop Started,Regular,FALSE,78506,High Priority,,FALSE,,4,1,1,4,STFC-NO-DSO(16-400)-80-35-AL(4)-W-UNV-MD-1-CA(70)-RC-C(SWIVEL GRIP LOCK),19,760,0,"MUST MUST SHIP FEB 8TH,  NO BUFFER",ALA,Zahra Vatani,,,B,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,190,4.75,0,4,760,19,,0,2019,2,8,1,Complete,FALSE,FALSE,,
78796-1,10,2/13/2019,2/13/2019,Machine Shop Started,Regular,FALSE,78796,Regular,,FALSE,,1,1,6,6,DIALED-22-3000-80-35-VL-W-UNV-DP-1-TG9,18,1770,0,,Internat,Joe Brier,,,F8,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,295,3,0,6,1770,18,,1,2019,2,13,1,Complete,FALSE,FALSE,,
78796-2,10,2/13/2019,2/13/2019,Machine Shop Started,Regular,FALSE,78796,Regular,,FALSE,,2,1,3,3,DIALED-22-3000-80-35-VL-W-UNV-DP-1-TG9-B1(BSL310LP),9,1620,0,,Internat,Joe Brier,,,F8 EM,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,540,3,0,3,1620,9,,0,2019,2,13,1,Complete,FALSE,FALSE,,
78796-3,10,2/13/2019,2/13/2019,Machine Shop Started,Regular,FALSE,78796,Regular,,FALSE,,3,1,5,5,DIALED-22-3000-80-35-VL-W-UNV-DP-1-SM,15,1850,0,,Internat,Joe Brier,,,F12,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,370,3,0,5,1850,15,,0,2019,2,13,1,Complete,FALSE,FALSE,,
78731-1,10,2/6/2019,,Packaging Finished,Regular,FALSE,78731,Regular,,FALSE,,1,1,12,12,DIALED-14-2400-80-35-VL-W-277-DP-1-TG9,38.4,5520,0,,Vanguard,Philip Halsey,,,SS,,,,FALSE,FALSE,NO,Material,,Packaging Finished,,460,3.2,12,0,0,0,,1,2019,2,6,1,Complete,FALSE,FALSE,,
74964-1,1,2/12/2019,2/12/2019,Scheduled/Released,Regular,FALSE,74964,High Priority,,FALSE,,1,1,2,6,"GPRLED-FC2W-500-90-35-RG2-35'5""-W-120-DP-1-DS",62,10733.34,0,MUST SHIP CANNOT BE LATE!!!!! TORONTO. 1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-222ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23,Salex,Jessica Pasternyk,,,C1-(10800MM),Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Scheduled/Released,,1788.89,10.33333333,0,6,10733.34,62,,1,2019,2,12,1,Complete,FALSE,FALSE,,
74964-2,1,2/12/2019,2/12/2019,Scheduled/Released,Regular,FALSE,74964,High Priority,,FALSE,,2,1,13,26,GPRLED-EX2W-500-90-35-RG2-16-W-120-DP-1-TB15,145.6,31893.16,0,MUST SHIP CANNOT BE LATE!!!!! TORONTO. 1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-222ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23,Salex,Jessica Pasternyk,,,C1-(4890MM),Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Scheduled/Released,,1226.66,5.6,0,26,31893.16,145.6,,0,2019,2,12,1,Complete,FALSE,FALSE,,
74964-3,1,2/12/2019,2/12/2019,Scheduled/Released,Regular,FALSE,74964,High Priority,,FALSE,,3,1,4,12,"GPRLED-FC2W-500-90-35-RG2-34'8""-W-120-DP-1-DS",124,21466.68,0,MUST SHIP CANNOT BE LATE!!!!! TORONTO. 1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-222ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23,Salex,Jessica Pasternyk,,,C1-(10560MM),Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Scheduled/Released,,1788.89,10.33333333,0,12,21466.68,124,,0,2019,2,12,1,Complete,FALSE,FALSE,,
74964-4,1,2/12/2019,2/12/2019,Scheduled/Released,Regular,FALSE,74964,High Priority,,FALSE,,4,1,2,8,"GPRLED-FC2W-500-90-35-RG2-36'7""-W-120-DP-1-DS",75.4,11346.66,0,MUST SHIP CANNOT BE LATE!!!!! TORONTO. 1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-222ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23,Salex,Jessica Pasternyk,,,C1-(11156MM),Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Scheduled/Released,,1418.3325,9.425,0,8,11346.66,75.4,,0,2019,2,12,1,Complete,FALSE,FALSE,,
74964-5,1,2/12/2019,2/12/2019,Scheduled/Released,Regular,FALSE,74964,High Priority,,FALSE,,5,1,2,8,"GPRLED-FC2W-500-90-35-RG2-37'1""-W-120-DP-1-DS",75.4,11346.66,0,MUST SHIP CANNOT BE LATE!!!!! TORONTO. 1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-222ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23,Salex,Jessica Pasternyk,,,C1-(11300MM),Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Scheduled/Released,,1418.3325,9.425,0,8,11346.66,75.4,,0,2019,2,12,1,Complete,FALSE,FALSE,,
