Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
77432-7,,Gagandeep,Regular,FALSE,77432,High Priority,7,26,0,26000,"F50-8'-0""","SLWLED-SL 75/25-800-80-35-VL-8' 0""-W-UNV-DP-1",13.02.2019,187.2,Machine Shop Started,Order re-scheduled must ship.,Picked - Complete,,,FALSE,,A - Regular,1,26,52,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,3.12,2:50:21,7.2,1000,26,187.2,26000,- ,Machine Shop Started,0,26,TRUE,FALSE,,,"SLWLED-SL 75/25-800-80-35-VL-8' 0""-W-UNV-DP-1",SLWLED,Order Flagged
77175-71,,Jessica,Regular,FALSE,77175,Regular,71,52,0,15600,A-20TH,B3RLED-SL-1000-80-35-FL-4-W-UNV-DP-1-TB9,20.02.2019,150.8,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,52,52,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,2.513333333,2:17:14,2.9,300,52,150.8,15600,- ,Scheduled/Released,0,52,FALSE,FALSE,,,B3RLED-SL-1000-80-35-FL-4-W-UNV-DP-1-TB9,B3RLED,
77175-72,,Jessica,Regular,FALSE,77175,Regular,72,1,0,640,A2-20TH,WWR-SL-400-80-35-8-W-UNV-DP-1-DF,20.02.2019,5.3,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,1,2,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.088333333,0:04:49,5.3,640,1,5.3,640,- ,Scheduled/Released,0,1,FALSE,FALSE,,,WWR-SL-400-80-35-8-W-UNV-DP-1-DF,WWR,
77175-73,,Jessica,Regular,FALSE,77175,Regular,73,2,0,1920,A2B-20TH,WWR-SL-400-80-35-12-W-UNV-DP-1-DF,20.02.2019,14.4,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,2,6,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.24,0:13:06,7.2,960,2,14.4,1920,- ,Scheduled/Released,0,2,FALSE,FALSE,,,WWR-SL-400-80-35-12-W-UNV-DP-1-DF,WWR,
77175-74,,Jessica,Regular,FALSE,77175,Regular,74,1,0,320,A3-DF-20TH,WWR-SL-400-80-35-4-W-UNV-DP-1-DF,20.02.2019,2.9,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,1,1,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.048333333,0:02:38,2.9,320,1,2.9,320,- ,Scheduled/Released,0,1,FALSE,FALSE,,,WWR-SL-400-80-35-4-W-UNV-DP-1-DF,WWR,
77175-75,,Jessica,Regular,FALSE,77175,Regular,75,1,0,1616,A4-20TH,SCSAC-AC(16)-D60-HX-D-CC-80-30-28-W-UNV-1-SC,20.02.2019,87,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,1,16,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.45,1:19:10,87,1616,1,87,1616,- ,Scheduled/Released,0,1,FALSE,FALSE,,,SCSAC-AC(16)-D60-HX-D-CC-80-30-28-W-UNV-1-SC,SCSAC,
77175-76,,Jessica,Regular,FALSE,77175,Regular,76,2,0,1712,A4A-20TH,SCSAC-AC(8)-D60-HX-D-CC-80-30-18-W-UNV-1-SC,20.02.2019,98,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,2,16,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.633333333,1:29:11,49,856,2,98,1712,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCSAC-AC(8)-D60-HX-D-CC-80-30-18-W-UNV-1-SC,SCSAC,
77175-77,,Jessica,Regular,FALSE,77175,Regular,77,12,0,7200,A8-20TH,B3RLED-SL-1000-80-35-FL-8-W-UNV-DP-1-TB9,20.02.2019,60,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,12,24,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1,0:54:36,5,600,12,60,7200,- ,Scheduled/Released,0,12,FALSE,FALSE,,,B3RLED-SL-1000-80-35-FL-8-W-UNV-DP-1-TB9,B3RLED,
77175-78,,Jessica,Regular,FALSE,77175,Regular,78,1,0,900,A9-DWF-20TH,BMRLED-1000-80-35-1.25P-12-W-UNV-DP-1-DF,20.02.2019,8.5,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.141666667,0:07:44,8.5,900,1,8.5,900,- ,Scheduled/Released,0,1,FALSE,FALSE,,,BMRLED-1000-80-35-1.25P-12-W-UNV-DP-1-DF,BMRLED,
77175-79,,Jessica,Regular,FALSE,77175,Regular,79,1,0,1700,A11-DWF-20TH,WWR-SL-400-80-35-L-20-W-UNV-DP-1-DF,20.02.2019,13,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,2,5,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.216666667,0:11:50,6.5,850,2,13,1700,- ,Scheduled/Released,0,2,FALSE,FALSE,,,WWR-SL-400-80-35-L-20-W-UNV-DP-1-DF,WWR,
77175-80,,Jessica,Regular,FALSE,77175,Regular,80,17,0,4675,P4-20TH,SCS-500-80-35-0.5P-4-BLK-UNV-DP-1-SC-FW(6),20.02.2019,68,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,17,17,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.133333333,1:01:53,4,275,17,68,4675,- ,Scheduled/Released,0,17,FALSE,FALSE,,,SCS-500-80-35-0.5P-4-BLK-UNV-DP-1-SC-FW(6),SCS,
77175-81,,Jessica,Regular,FALSE,77175,Regular,81,4,0,2020,P8-20TH,SP18376A(1)-STD-DSO(7)-400-80-35-BLK-UNV-MD-1-CA(36)-RC,20.02.2019,29.2,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,4,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.486666667,0:26:34,7.3,505,4,29.2,2020,- ,Scheduled/Released,0,4,FALSE,FALSE,,,STD-DSO(7)-400-80-35-BLK-UNV-M,STD,
77175-152,,Jessica,Regular,FALSE,77175,Regular,152,6,0,1920,A3-GRID-20TH,WWR-SL-400-80-35-4-W-UNV-DP-1-TB9,20.02.2019,18,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,6,6,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.3,0:16:23,3,320,6,18,1920,- ,Scheduled/Released,0,6,FALSE,FALSE,,,WWR-SL-400-80-35-4-W-UNV-DP-1-TB9,WWR,
77175-153,,Jessica,Regular,FALSE,77175,Regular,153,1,0,1200,A10-DWF-20TH,BMRLED-1000-80-35-1.25P-16-W-UNV-DP-1-DF,20.02.2019,12.9,Scheduled/Released,"Floors 14-15 Ship Feb 4th

Floors 16-17 February 8th

Floors 18-19 February 14th

Floor 20 February 20th",,,,FALSE,,A - Regular,1,1,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.215,0:11:44,12.9,1200,1,12.9,1200,- ,Scheduled/Released,0,1,FALSE,FALSE,,,BMRLED-1000-80-35-1.25P-16-W-UNV-DP-1-DF,BMRLED,
74964-1,,JessicaP,Regular,FALSE,74964,High Priority,1,2,0,10733.34,C1-(10800MM),"GPRLED-FC2W-500-90-35-RG2-35'5""-W-120-DP-1-DS",26.02.2019,62,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,6,6,,,,NO,Scheduled/Released,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,1.033333333,0:56:25,10.33333333,1788.89,6,62,10733.34,- ,Scheduled/Released,0,6,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-35'5""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-2,,JessicaP,Regular,FALSE,74964,High Priority,2,13,0,31893.16,C1-(4890MM),GPRLED-EX2W-500-90-35-RG2-16-W-120-DP-1-TB15,26.02.2019,145.6,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,26,39,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,2.426666667,2:12:30,5.6,1226.66,26,145.6,31893.16,- ,Scheduled/Released,0,26,FALSE,FALSE,,,GPRLED-EX2W-500-90-35-RG2-16-W-120-DP-1-TB15,GPRLED,Order Flagged
74964-3,,JessicaP,Regular,FALSE,74964,High Priority,3,4,0,21466.68,C1-(10560MM),"GPRLED-FC2W-500-90-35-RG2-34'8""-W-120-DP-1-DS",26.02.2019,124,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,12,12,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,2.066666667,1:52:50,10.33333333,1788.89,12,124,21466.68,- ,Scheduled/Released,0,12,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-34'8""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-4,,JessicaP,Regular,FALSE,74964,High Priority,4,2,0,11346.66,C1-(11156MM),"GPRLED-FC2W-500-90-35-RG2-36'7""-W-120-DP-1-DS",26.02.2019,75.4,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,8,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.256666667,1:08:37,9.425,1418.3325,8,75.4,11346.66,- ,Scheduled/Released,0,8,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-36'7""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-5,,JessicaP,Regular,FALSE,74964,High Priority,5,2,0,11346.66,C1-(11300MM),"GPRLED-FC2W-500-90-35-RG2-37'1""-W-120-DP-1-DS",26.02.2019,75.4,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,8,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.256666667,1:08:37,9.425,1418.3325,8,75.4,11346.66,- ,Scheduled/Released,0,8,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-37'1""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-6,,JessicaP,Regular,FALSE,74964,High Priority,6,1,0,5366.67,C1-(10761MM),"GPRLED-FC2W-500-90-35-RG2-35'4""-W-120-DP-1-DS",26.02.2019,31,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.516666667,0:28:13,10.33333333,1788.89,3,31,5366.67,- ,Scheduled/Released,0,3,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-35'4""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-7,,JessicaP,Regular,FALSE,74964,High Priority,7,5,0,25300,C1-(10113MM),"GPRLED-FC2W-500-90-35-RG2-33'2""-W-120-DP-1-DS",26.02.2019,155,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,15,15,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,2.583333333,2:21:03,10.33333333,1686.666667,15,155,25300,- ,Scheduled/Released,0,15,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-33'2""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-8,,JessicaP,Regular,FALSE,74964,High Priority,8,7,0,36493.31,C1-(10226MM),"GPRLED-FC2W-500-90-35-RG2-33'7""-W-120-DP-1-DS",26.02.2019,217,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,21,21,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,3.616666667,3:17:28,10.33333333,1737.776667,21,217,36493.31,- ,Scheduled/Released,0,21,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-33'7""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-9,,JessicaP,Regular,FALSE,74964,High Priority,9,1,0,5520,C1-(10830MM),"GPRLED-FC2W-500-90-35-RG2-35'6""-W-120-DP-1-DS",26.02.2019,31,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.516666667,0:28:13,10.33333333,1840,3,31,5520,- ,Scheduled/Released,0,3,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-35'6""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-10,,JessicaP,Regular,FALSE,74964,High Priority,10,2,0,10746.66,C1-(11198MM),"GPRLED-FC2W-500-90-35-RG2-36'9""-W-120-DP-1-DS",26.02.2019,75.4,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,8,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.256666667,1:08:37,9.425,1343.3325,8,75.4,10746.66,- ,Scheduled/Released,0,8,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-36'9""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-11,,JessicaP,Regular,FALSE,74964,High Priority,11,2,0,10733.34,C1-(10524MM),"GPRLED-FC2W-500-90-35-RG2-34'6""-W-120-DP-1-DS",26.02.2019,62,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,6,6,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.033333333,0:56:25,10.33333333,1788.89,6,62,10733.34,- ,Scheduled/Released,0,6,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-34'6""-W-120-DP-1-DS",GPRLED,Order Flagged
74964-12,,JessicaP,Regular,FALSE,74964,High Priority,12,2,0,3680,C1-(3670MM),GPRLED-EX2W-500-90-35-RG2-12'-W-120-DP-1-TB15,26.02.2019,14.4,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,2,2,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.24,0:13:06,7.2,1840,2,14.4,3680,- ,Scheduled/Released,0,2,FALSE,FALSE,,,GPRLED-EX2W-500-90-35-RG2-12'-W-120-DP-1-TB15,GPRLED,Order Flagged
74964-13,,JessicaP,Regular,FALSE,74964,High Priority,13,1,0,4293.33,C1-(8229MM),GPRLED-FC2W-500-90-35-RG2-27'-W-120-DP-1-DS,26.02.2019,27,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.45,0:24:34,9,1431.11,3,27,4293.33,- ,Scheduled/Released,0,3,FALSE,FALSE,,,GPRLED-FC2W-500-90-35-RG2-27'-W-120-DP-1-DS,GPRLED,Order Flagged
74964-14,,JessicaP,Regular,FALSE,74964,High Priority,14,1,0,4293.33,C1A-(8490MM),"GPRLED-FC2W-500-90-35-RG2-27'10""-W-120-DP-1-TB15",26.02.2019,19,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.316666667,0:17:17,6.333333333,1431.11,3,19,4293.33,- ,Scheduled/Released,0,3,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-27'10""-W-120-DP-1-TB15",GPRLED,Order Flagged
74964-15,,JessicaP,Regular,FALSE,74964,High Priority,15,1,0,5213.33,C1A-(9747MM),GPRLED-FC2W-500-90-35-RG2-34'-W-120-DP-1-TB15,26.02.2019,23,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.383333333,0:20:56,7.666666667,1737.776667,3,23,5213.33,- ,Scheduled/Released,0,3,FALSE,FALSE,,,GPRLED-FC2W-500-90-35-RG2-34'-W-120-DP-1-TB15,GPRLED,Order Flagged
74964-16,,JessicaP,Regular,FALSE,74964,High Priority,16,1,0,4293.33,C1A-(8447MM),"GPRLED-FC2W-500-90-35-RG2-27'9""-W-120-DP-1-TB15",26.02.2019,19,Scheduled/Released,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.316666667,0:17:17,6.333333333,1431.11,3,19,4293.33,- ,Scheduled/Released,0,3,FALSE,FALSE,,,"GPRLED-FC2W-500-90-35-RG2-27'9""-W-120-DP-1-TB15",GPRLED,Order Flagged
74964-17,,JessicaP,Regular,FALSE,74964,High Priority,17,9,0,13680,LS1-12FT,CLKLED-750-90-35-SO-12-W-120-DP-1-ST,08.02.2019,76.5,Machine Shop Started,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,18,27,,,,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,1.275,1:09:37,4.25,760,18,76.5,13680,- ,Machine Shop Started,0,18,FALSE,FALSE,,,CLKLED-750-90-35-SO-12-W-120-DP-1-ST,CLKLED,Order Flagged
74964-18,,JessicaP,Regular,FALSE,74964,High Priority,18,55,0,108216.35,LS1-16FT,CLKLED-750-90-35-SO-16-W-120-DP-1-ST,08.02.2019,924,Machine Shop Started,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,110,220,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,Shortage,FALSE,Shortage,15.4,14:00:50,8.4,983.785,110,924,108216.35,- ,Machine Shop Started,0,110,FALSE,FALSE,,,CLKLED-750-90-35-SO-16-W-120-DP-1-ST,CLKLED,Order Flagged
74964-19,,JessicaP,Regular,FALSE,74964,High Priority,19,5,0,4426.65,SL1-8FT,SP18407-ARCLED-SL 23/77-800-80-35-SO-8-W-120-DP-1-CTS(36),08.02.2019,43.5,Machine Shop Started,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,5,20,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.725,0:39:35,8.7,885.33,5,43.5,4426.65,- ,Machine Shop Started,0,5,FALSE,FALSE,,,ARCLED-SL 23/77-800-80-35-SO-8,ARCLED,Order Flagged
74964-20,,JessicaP,Regular,FALSE,74964,High Priority,20,3,0,1327.98,SL3,SP18407-ARCLED-SL 23/77-800-80-35-SO-4-W-120-DP-1-CTS(36),08.02.2019,15,Machine Shop Started,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.25,0:13:39,5,442.66,3,15,1327.98,- ,Machine Shop Started,0,3,FALSE,FALSE,,,ARCLED-SL 23/77-800-80-35-SO-4,ARCLED,Order Flagged
74964-21,,JessicaP,Regular,FALSE,74964,High Priority,21,1,0,885.33,W1-8FT,SP18407-ARCWLED-SL 23/77-800-80-35-SO-8-W-120-DP-1,08.02.2019,8.7,Machine Shop Started,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.145,0:07:55,8.7,885.33,1,8.7,885.33,- ,Machine Shop Started,0,1,FALSE,FALSE,,,ARCWLED-SL 23/77-800-80-35-SO-,ARCWLED,Order Flagged
74964-22,,JessicaP,Regular,FALSE,74964,High Priority,22,1,0,1992,W1-18FT,SP18407-ARCWLED-SL 23/77-800-80-35-SO-18-W-120-DP-1,08.02.2019,20.8,Machine Shop Started,"MUST SHIP CANNOT BE LATE!!!!! TORONTO. 
1ST SHIPMENT NO LATER THAN FEB 18TH LINES: 17-18-19-20-21-22
2ND SHIPMENT NO LATER THAN MARCH 1ST-LINES: 1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23",,,,FALSE,,A - Regular,1,3,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.346666667,0:18:56,6.933333333,664,3,20.8,1992,- ,Machine Shop Started,0,3,FALSE,FALSE,,,ARCWLED-SL 23/77-800-80-35-SO-,ARCWLED,Order Flagged
